6.068683032155791548e-04,4.062156318124178836e-03,-6.912442895933896062e-03,1.674532322865745701e-02,5.037289104361832026e-03,-4.820923519772102490e-03,-2.309479055902633783e-03,3.531782736310126736e-02,-3.550759117651913939e-03,2.534148614104925201e-02,-1.460632973757419462e-01
6.065003085466510622e-04,1.000881639629811609e-02,6.960556875696501979e-03,8.788591721553232206e-03,-1.852712430633856114e-03,7.257894634448944747e-03,4.214015680648631329e-02,7.458360395189026285e-03,-2.050226776418467758e-03,3.511857372970542211e-03,-1.068962244489014488e-02
1.020814296678147423e-03,1.458732155214624918e-02,-2.304147674547642882e-03,-1.036614828938147576e-02,6.170248071672899959e-03,-8.543393501452816591e-03,2.109870072789305287e-02,2.392188093381899736e-02,-3.605655606101986887e-03,-1.401762356094112677e-02,-3.996762990350428285e-02
1.019773387834598498e-03,1.728828197055354288e-02,4.618937640820894655e-03,-9.464343208322883311e-03,2.769742810958803966e-03,-1.083471122820954015e-02,4.301729217361806301e-03,1.220038243297254764e-02,3.123649771937208859e-04,2.704898112248734984e-02,-3.597189990507506947e-03
1.018734502793078528e-03,1.563234660156991723e-02,3.831417670047975160e-03,-1.533233577782674301e-02,-2.786807177184588702e-03,-5.520717203945361105e-03,-1.799161457359784583e-02,-4.512662510234537530e-03,-2.515415455975463996e-03,6.941861771857963520e-03,1.450567364270621551e-01
-9.222810089871768353e-04,1.179309609752224146e-02,4.580152705987265704e-03,-1.175272479866487987e-02,-4.086493800071299212e-03,-5.216280417933936812e-03,-1.424950597914471408e-02,1.048793161072562180e-02,-2.077828955829060745e-03,6.630062316890759228e-03,-6.609037087209036765e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,3.254837362019472134e-03,-4.267196392562073136e-03,4.051342088206035669e-03,3.509943190094860169e-04,-2.471888672506762641e-02,-1.577052746300326887e-03,2.314002685974803769e-03,8.939971700727231130e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,3.790699115569955320e-03,-1.072605797623654364e-02,-7.331864134310694080e-03,8.540776255989847299e-03,2.199576084080346813e-02,-1.467959290869605762e-03,5.109880886949115519e-03,-1.517501653198490286e-01
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,3.280020387417453397e-03,4.055853143283779695e-03,1.249893326048565718e-03,7.872266003188731556e-03,-1.632881341257486074e-02,-2.267350719303574610e-03,2.657993211114486123e-02,3.250112557406977659e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,7.148747273348544755e-03,5.012622484310525275e-03,4.884135582228504510e-03,-5.088903493704954178e-03,-1.233629414532609082e-02,-1.887203762095189313e-03,-1.643591226658703761e-02,2.001271929906229749e-02
