6.068683032155791548e-04,4.062156318124178836e-03,-6.912442895933896062e-03,5.451916905146354797e-03,2.103890018767968269e-03,8.499135083272350497e-03,2.276062592520265021e-02,2.093903954674281379e-02,-1.996280080558983545e-03,1.244394821410629327e-02,-6.306522154783585077e-02
6.065003085466510622e-04,1.000881639629811609e-02,6.960556875696501979e-03,-3.198684086909662876e-03,4.120810184341138632e-03,-2.555969985215074403e-03,2.012457953307525763e-02,4.628156715024041301e-03,4.560322633997591847e-04,-6.927814585073657078e-04,1.041561749299584711e-03
1.020814296678147423e-03,1.458732155214624918e-02,-2.304147674547642882e-03,-8.719745535310272772e-03,2.499548635349369777e-03,8.243679379762974390e-04,1.301191603140949837e-02,8.381253508258018972e-03,-1.884538011684315246e-03,-2.150751616371295374e-03,-2.875093197398235004e-02
1.019773387834598498e-03,1.728828197055354288e-02,4.618937640820894655e-03,-1.814707723187913889e-03,1.155455462316015225e-03,-7.732251308671145599e-04,1.858753211510764133e-04,1.330951729136986735e-02,4.112487288729577747e-05,1.273923705792595271e-02,-1.850039139031912916e-02
1.018734502793078528e-03,1.563234660156991723e-02,3.831417670047975160e-03,-7.427111053902772132e-03,-1.386126124131820386e-03,-3.884908880432346671e-04,-3.834088042026686637e-03,-2.352831677779367459e-03,-1.787230743271099945e-03,5.104494656458377459e-03,6.495159891818777509e-02
-9.222810089871768353e-04,1.179309609752224146e-02,4.580152705987265704e-03,-4.074610839021753327e-03,-2.701931086565993387e-03,-1.373979422192027106e-04,9.053394985146629402e-04,-1.430526537387228139e-03,-6.547171469302808487e-04,3.096680652514474403e-03,-1.221191850446025351e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,1.911141526267487803e-03,-4.012544599968341334e-03,1.338336739982599801e-03,4.950045401352896370e-03,-7.847318748441026864e-03,-6.552343501126763536e-04,3.993024197712823943e-03,2.778572435442482058e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,3.446777355137647849e-03,-1.487105476901758819e-03,-5.943933883336340474e-04,-4.243653250288369140e-04,4.966387802295934689e-05,-1.437242705733451529e-03,4.697597001319328731e-03,-1.156140745557287380e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,1.074806649332239408e-04,2.158943885440578727e-05,5.575966743140664365e-04,-5.686795664139578316e-04,5.346340140971723651e-03,-1.609588706091902733e-03,3.830728622822562445e-03,-3.723599200204353449e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,1.484275254703209222e-04,-1.853539878132887770e-03,2.049586083098119474e-03,3.327980787513677122e-04,1.084467790586423567e-03,-1.198230571840774384e-03,2.611294579453371251e-03,1.797224760006949670e-04
