6.068683032155791548e-04,4.062156318124178836e-03,-6.912442895933896062e-03,1.412825499261558156e-02,4.490604432523510534e-03,-1.856592802843969048e-03,2.040265858482055716e-03,3.059937463004990671e-02,-3.609423953725215614e-03,2.330026938154189722e-02,-1.352224436273566921e-01
6.065003085466510622e-04,1.000881639629811609e-02,6.960556875696501979e-03,7.991198056697486687e-03,-1.063551868211969152e-03,6.873370501909186261e-03,3.975100420892399566e-02,9.895607936063291823e-03,-2.030175811073534238e-03,4.972559556963708320e-03,-2.484651964101214361e-02
1.020814296678147423e-03,1.458732155214624918e-02,-2.304147674547642882e-03,-1.025376623197918335e-02,6.045262488801684056e-03,-9.509789245431181717e-03,2.047769736633042043e-02,2.561322073709698666e-02,-3.954020154036727748e-03,-1.619021999290175262e-02,-3.817552767490489662e-02
1.019773387834598498e-03,1.728828197055354288e-02,4.618937640820894655e-03,-8.832218127028780910e-03,2.784063924888835907e-03,-1.041806439417870822e-02,8.236977474620587117e-03,1.444365498788291458e-02,3.831930135569237470e-04,2.839087632598976882e-02,-3.262535753484038098e-02
1.018734502793078528e-03,1.563234660156991723e-02,3.831417670047975160e-03,-1.446117113074748932e-02,-1.801665795236236925e-03,-6.173312308896033995e-03,-1.849989840041566663e-02,-4.052599089425592410e-03,-1.937109227934474690e-03,8.266986728757653655e-03,1.497970393801568711e-01
-9.222810089871768353e-04,1.179309609752224146e-02,4.580152705987265704e-03,-1.019962671088343702e-02,-3.425591821670223146e-03,-3.546626959168868668e-03,-1.241612733977143224e-02,6.345972087979782385e-03,-3.066118314538712839e-03,5.706446718574751352e-03,-5.504252613815271283e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,2.968984312006582062e-03,-5.262889539410612293e-03,2.901914255394795819e-03,-2.636408167404277747e-04,-1.733116963298567473e-02,-1.402033141087826763e-03,4.092976961077253277e-03,5.721209529401292959e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,7.053016287384260979e-03,-7.372755218005470380e-03,-3.284638028699219097e-03,7.031211869460367303e-03,6.327257757636498871e-03,-1.834334077004383737e-03,4.524931848050466054e-03,-8.121507057363831772e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,5.309730950846537276e-03,3.194896432924781982e-03,1.984596926897842697e-03,6.825607055380537858e-03,-3.036313516313127354e-03,-2.495233583244282211e-03,1.873504338926510263e-02,-2.464065035516469285e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,6.473832052839235268e-03,4.095969872686537269e-03,4.914672229981912992e-03,-1.321939492360277388e-03,-1.160955431699524365e-02,-1.817594830518102058e-03,-1.104298772644781747e-02,2.085077853861636715e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,3.217319349390847694e-04,1.973027869985262677e-03,8.530441515606525943e-03,2.574327932382392600e-03,2.576875910921399421e-02,-2.244874873138463876e-03,5.471851278017871544e-03,-9.211844038557914782e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,-9.647436188060664816e-03,9.650991146379242318e-04,1.076378553839299132e-02,1.747462873607278158e-02,1.466611025036564618e-02,-1.663682970277703330e-03,1.753450832775588220e-02,1.473257966796803937e-02
-1.200553450665412360e-03,6.367972705082415585e-03,5.802981531820160417e-03,-1.063038174468255298e-02,-7.522557591793341790e-03,5.962605639263966577e-03,3.002912267264632937e-02,2.281464998694672508e-02,-2.029254461087776334e-03,-1.047611055486887682e-02,-4.747374520907038375e-02
-1.227645055444480686e-03,6.091993024698616824e-03,5.917926117358967598e-03,-1.570702472028108823e-02,5.874259486782429200e-03,-4.208398119448231167e-03,1.698972178160671614e-02,1.673101429407774371e-02,-2.066730865636361766e-03,3.336358612061462482e-03,-2.550435912797182486e-02
-1.226012736134062843e-03,6.175655872391590771e-03,5.931686859936983851e-03,-1.386014639775908809e-02,4.055687895022311133e-03,8.913447746520289068e-04,-1.450699619978454251e-02,1.830955853897609301e-02,-1.040045418486372801e-03,-9.582666313492536284e-04,-5.929279588014742253e-02
-1.224385764439422930e-03,6.067489533014891467e-03,5.930999064781892691e-03,-1.329123599741798521e-02,2.854577421479927201e-04,-6.318764406999800333e-03,-4.021570725886435514e-03,2.631290262281300862e-02,-3.299148575913417661e-03,8.574446759313384195e-03,-5.411615174182936305e-02
-1.222764389822269399e-03,6.053530463653714923e-03,5.916197060506955992e-03,-1.784440290591375817e-03,-2.001555278932689794e-03,2.695011407026010313e-03,9.244693823359855997e-03,3.315734503409418620e-03,-1.269192133737950335e-03,4.322746419002264015e-03,3.169641820574271851e-02
-1.221148858230765126e-03,5.936639150135928494e-03,5.887584700224013715e-03,1.911395022352886013e-03,-1.260319124720020749e-03,-7.153980677130329993e-03,-1.144447194042417550e-02,-5.481831872841800082e-03,-1.414566452260666331e-03,9.632623080924846565e-03,7.890075732895408811e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,-9.838568615078214716e-03,-7.796981748142211514e-04,2.347154308140105179e-03,-1.040248166313942693e-02,2.315469785806269568e-03,-1.553089554214006403e-03,6.903530837005720762e-04,-6.981806680206513634e-03
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,-1.700977007412332598e-02,-2.806771458934182763e-03,-9.752907297373806031e-03,-2.127330656961771288e-02,3.037148202024122709e-02,-1.043181721447451922e-03,5.368589367804190750e-03,-8.400084918085772012e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,-8.106071347660505702e-03,4.257014556116863434e-03,1.221333359947592706e-02,-4.479970379044200327e-03,2.303848278541522840e-02,-3.184765153004403410e-03,1.404196380817045002e-02,2.484702068743134887e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,-6.876216982488179454e-03,-1.885996687211155412e-03,-9.481670440697705961e-04,1.035793658131454499e-02,1.354237687036301610e-02,-9.511678717072578589e-04,-1.467459278455084679e-03,8.993237480716020915e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,-6.599721559399128815e-03,-6.126629403577428827e-04,-3.626957884876139907e-03,5.239847074831296275e-03,1.305301001128764300e-02,-1.587188548197386584e-03,4.359805420272827407e-03,3.254517098248391888e-02
-1.259323396709418914e-03,6.755471638877900108e-03,5.817340050896620089e-03,2.221485919502487211e-03,-1.110141022220854749e-03,2.191248758555509012e-03,-6.597222412598719755e-03,7.039175074770855252e-03,-7.036822217094446021e-04,5.723099199493563750e-03,5.314092360490766526e-02
